user_id,product_id,category_code,brand,price,event_type
2865,4180,appliances.kitchen.blender,bosch,149.11,view
2104,4181,,roadx,26.26,view
2887,122,,xiaomi,29.51,view
2517,4182,sport.bicycle,giant,2213.44,view
2825,4183,,bars,45.78,view
2830,252,electronics.smartphone,apple,736.18,view
2720,4077,,hygge,625.5,view
2888,556,electronics.smartphone,apple,805.5,view
803,1686,electronics.audio.headphone,xiaomi,53.4,view
2766,3354,appliances.environment.air_heater,ballu,33.98,view
2889,2492,,dauscher,316.58,view
2412,3462,appliances.environment.vacuum,dauscher,50.94,view
2844,4184,,apple,77.2,view
701,954,,skad,205.93,view
2890,4185,appliances.environment.water_heater,thermex,84.94,view
2504,821,electronics.smartphone,apple,360.08,view
2417,4082,electronics.smartphone,huawei,128.42,view
2030,4186,apparel.shoes,shagovita,59.19,view
2775,4088,appliances.kitchen.hob,dauscher,122.5,view
2891,2012,appliances.sewing_machine,janome,169.86,view
2804,68,electronics.smartphone,samsung,286.86,view
2780,4146,,,25.48,view
2704,4187,furniture.living_room.cabinet,,360.11,view
2252,4188,electronics.smartphone,xiaomi,437.59,view
2892,462,electronics.smartphone,xiaomi,218.51,view
2893,1311,apparel.shoes.keds,,51.22,view
2345,56,electronics.smartphone,apple,1415.48,view
2894,3923,apparel.shoes.keds,,51.22,view
2895,1477,,sony,378.13,view
2746,96,electronics.smartphone,samsung,344.64,view
2575,4189,,tristar,41.42,view
1930,3128,furniture.living_room.sofa,,257.15,view
2358,211,appliances.kitchen.refrigerators,samsung,539.1,view
1984,4190,furniture.bedroom.pillow,belashoff,15.44,view
2896,624,electronics.smartphone,samsung,871.14,view
1233,2716,sport.bicycle,axis,95.24,view
1968,3175,apparel.shoes.sandals,rieker,35.78,view
2052,2357,,sv,76.96,view
2897,4191,appliances.iron,redmond,48.88,view
2898,4192,appliances.kitchen.refrigerators,,184.77,view
2899,4,electronics.smartphone,apple,1081.98,view
2900,2881,electronics.video.tv,artel,1714.07,view
2263,3322,computers.notebook,acer,772.19,view
2532,635,electronics.clocks,samsung,150.95,view
2901,101,electronics.smartphone,apple,735.05,view
1749,571,electronics.smartphone,samsung,614.55,view
2815,610,electronics.smartphone,apple,1052.79,view
1700,350,electronics.video.tv,samsung,368.04,view
2887,122,,xiaomi,29.51,view
2902,4193,,bars,54.06,view
2761,4144,computers.components.cpu,intel,260.37,view
2289,4194,,hp,106.18,view
2903,1670,electronics.smartphone,xiaomi,282.89,view
892,4195,appliances.environment.vacuum,dauscher,48.88,view
1793,4196,,,100.13,view
2904,88,electronics.smartphone,apple,975.57,view
1844,2444,,,336.95,view
217,4197,,,82.37,view
2905,299,electronics.smartphone,samsung,460.5,view
2776,325,,,245.31,view
2568,94,appliances.environment.air_heater,oasis,28.7,view
2222,4198,appliances.iron,polaris,25.71,view
2817,1215,electronics.smartphone,lg,344.9,view
2688,3990,auto.accessories.videoregister,ibox,60.23,view
2906,82,electronics.smartphone,huawei,278.55,view
2907,4199,,,1481.79,view
2232,4200,furniture.living_room.cabinet,,334.37,view
2908,1014,computers.notebook,acer,386.08,view
2658,4097,electronics.audio.headphone,bose,211.05,view
2680,4201,furniture.living_room.chair,,360.37,view
2909,770,,fly,1272.85,view
2091,312,electronics.smartphone,xiaomi,185.08,view
2586,4202,,,146.44,view
1434,4203,electronics.smartphone,xiaomi,208.16,view
2655,435,electronics.smartphone,apple,1747.79,view
2264,435,electronics.smartphone,apple,1747.79,view
2473,2585,,marshal,59.2,view
2672,286,electronics.smartphone,apple,515.67,view
2910,749,computers.notebook,hp,285.51,view
2371,4204,electronics.smartphone,samsung,1156.79,view
2093,4205,,stels,87.52,view
858,3901,kids.fmcg.diapers,huggies,4.02,view
2158,4206,,rowenta,59.18,view
2015,60,electronics.smartphone,samsung,388.81,view
2856,4207,,,51.48,view
2911,45,electronics.smartphone,samsung,254.82,view
2664,331,electronics.smartphone,xiaomi,185.71,view
2738,116,electronics.smartphone,samsung,885.07,view
2063,4138,electronics.telephone,nokia,22.55,view
2455,4208,computers.components.memory,,132.82,view
2912,4209,appliances.kitchen.microwave,samsung,102.73,view
2622,1357,electronics.smartphone,samsung,636.05,view
2913,88,electronics.smartphone,apple,975.57,view
2872,4210,,,183.27,view
2203,4211,,,91.89,view
2877,189,,lucente,271.82,view
2491,4101,electronics.smartphone,xiaomi,175.56,view
2914,1236,electronics.video.tv,artel,150.71,view
2915,154,electronics.smartphone,samsung,154.42,view
2825,4212,,genesis,39.9,view
2916,2990,,maxxis,71.82,view
1011,753,auto.accessories.player,,136.4,view
2917,61,electronics.smartphone,samsung,1207.71,view
1911,2798,appliances.kitchen.kettle,maxwell,12.79,view
2839,4213,electronics.audio.headphone,sony,67.34,view
2918,305,,bosch,52.55,view
1807,4175,,gerat,41.19,view
2919,22,electronics.smartphone,xiaomi,197.55,view
2056,97,electronics.smartphone,huawei,130.65,view
2920,2716,sport.bicycle,axis,95.24,view
1587,4052,auto.accessories.alarm,starline,196.92,view
2458,874,electronics.smartphone,samsung,746.48,view
2736,1418,electronics.camera.video,xiaomi,133.83,view
2788,56,electronics.smartphone,apple,1415.48,purchase
1335,271,electronics.smartphone,xiaomi,103.08,view
2832,4098,electronics.video.tv,haier,154.42,view
2295,544,electronics.smartphone,xiaomi,322.44,view
2030,4186,apparel.shoes,shagovita,59.19,view
2711,4111,,galaxy,41.16,view
2921,234,electronics.smartphone,samsung,134.42,view
2617,4214,appliances.kitchen.washer,samsung,630.62,view
2922,4215,,,898.32,view
1316,1844,electronics.smartphone,meizu,101.65,cart
1930,2566,furniture.living_room.sofa,,543.1,view
1240,3586,,grillver,117.22,view
2529,68,electronics.smartphone,samsung,286.86,view
2878,746,electronics.smartphone,apple,1013.36,view
2309,3828,computers.components.cooler,midea,33.44,view
2666,4159,appliances.environment.air_conditioner,,169.86,view
1730,1730,furniture.bedroom.bed,,415.17,view
2805,234,electronics.smartphone,samsung,134.42,view
2717,4216,,carters,34.75,view
1659,4217,construction.tools.light,eco,7.34,view
2576,2446,computers.notebook,apple,2125.9,view
2822,4083,,crown,27.59,view
1830,4218,furniture.living_room.sofa,,1704.01,view
2853,269,electronics.audio.headphone,elari,66.87,view
2575,4114,,unit,35.72,view
2917,61,electronics.smartphone,samsung,1207.71,view
2866,141,electronics.smartphone,oppo,179.38,cart
2923,4219,,,1566.82,view
2412,1578,appliances.environment.vacuum,xiaomi,205.66,view
2820,1257,electronics.smartphone,huawei,257.36,view
1096,113,electronics.smartphone,apple,739.81,view
2399,4220,auto.accessories.videoregister,neoline,230.06,view
2543,4221,apparel.shoes.keds,nexpero,107.85,view
2924,68,electronics.smartphone,samsung,286.86,view
2925,4222,,yokohama,70.4,view
2657,3424,,dauscher,461.27,view
2098,4065,electronics.telephone,texet,25.25,view
2829,4223,auto.accessories.alarm,starline,139.77,view
1827,4224,appliances.environment.air_conditioner,tcl,187.68,view
2750,60,electronics.smartphone,samsung,388.81,view
2768,4225,appliances.kitchen.refrigerators,,360.32,view
2229,4226,apparel.shoes,rieker,115.58,view
2736,4227,electronics.camera.video,xiaomi,128.45,view
714,2961,electronics.smartphone,samsung,602.07,view
2926,4228,,sony,484.83,view
2223,4229,electronics.clocks,swatch,73.1,view
2775,4230,appliances.kitchen.hob,dauscher,120.96,view
2375,3882,,,41.19,view
1311,4167,appliances.personal.scales,galaxy,12.61,view
2358,211,appliances.kitchen.refrigerators,samsung,539.1,view
2927,3354,appliances.environment.air_heater,ballu,33.98,view
2015,4010,apparel.shoes.keds,asics,72.05,view
2155,4231,appliances.environment.air_heater,ballu,35.78,view
1807,4175,,gerat,41.19,view
2764,4232,computers.notebook,msi,1806.2,view
2928,587,electronics.smartphone,samsung,130.73,view
1793,4233,,,314.29,view
789,4234,,lego,69.47,view
2929,50,electronics.smartphone,apple,464.13,view
2648,4235,,maxxis,93.31,view
1954,3247,,gefest,540.53,view
2930,637,electronics.video.tv,samsung,506.29,view
2546,889,accessories.bag,baden,61.52,view
2895,2974,,sony,308.63,view
2677,1236,electronics.video.tv,artel,150.71,view
2819,4236,appliances.environment.vacuum,arnica,225.67,view
2931,2346,,,38.61,view
2020,4237,appliances.kitchen.meat_grinder,moulinex,110.66,view
2932,4238,,omabelle,1673.14,view
2745,1009,electronics.audio.subwoofer,pride,74.65,view
2933,274,auto.accessories.player,jvc,46.33,view
2723,4239,,dunlop,82.37,view
2700,3714,electronics.smartphone,oneplus,460.66,view
2934,57,computers.notebook,hp,320.35,view
2909,4240,,dji,1669.3,view
2852,4241,,xiaomi,102.7,view
2002,4242,,,209.27,view
2935,2064,,bosch,24.66,view
2635,4243,,,21.88,view
1244,4170,,,19.28,view
2936,1316,,triangle,50.97,view
2937,2214,electronics.smartphone,tp-link,97.56,view
2938,317,electronics.smartphone,xiaomi,348.53,view
1936,45,electronics.smartphone,samsung,254.82,view
2263,4244,computers.notebook,lenovo,772.19,view
1987,4245,,luminarc,128.45,view
2721,4246,construction.tools.drill,crown,84.94,view
1930,2566,furniture.living_room.sofa,,543.1,view
2473,4247,,aeroforce,74.35,view
2400,463,,toro,7.7,view
2939,4248,apparel.shoes.keds,adidas,128.45,view
2940,4249,appliances.personal.scales,elenberg,10.27,view
1710,4250,,gipfel,65.59,view
2575,4189,,tristar,41.42,view
2015,50,electronics.smartphone,apple,464.13,view
2941,4251,,,7.23,view
2861,4252,accessories.wallet,karya,38.61,view
2747,4062,,nikon,411.59,view
1893,4253,electronics.clocks,casio,92.67,view
2942,3780,appliances.environment.vacuum,vitek,110.43,view
2698,4254,,lucente,25.74,view
2486,3567,,skad,177.1,view
2605,4255,,nikotex,37.07,view
2943,3888,auto.accessories.alarm,starline,157.53,view
1774,4074,,chicco,48.88,view
1724,4256,computers.notebook,hp,514.79,view
1958,4257,,partner,119.69,view
2332,1813,,sv,76.96,view
2030,4258,apparel.shoes,shagovita,43.75,view
2844,4259,,apple,69.47,view
2658,4260,electronics.audio.headphone,sony,193.03,view
2894,4261,apparel.shoes.keds,,66.67,view
2517,4262,sport.bicycle,giant,2470.85,view
2252,4188,electronics.smartphone,xiaomi,437.59,view
2090,4263,,scarlett,16.96,view
2653,1670,electronics.smartphone,xiaomi,282.89,view
937,4264,,,167.29,view
803,269,electronics.audio.headphone,elari,66.87,view
2880,1288,,ea,74.36,view
708,2910,computers.desktop,pulser,437.57,view
2944,4265,sport.bicycle,giant,2522.33,view
2945,4266,,beko,871.31,view
2838,1531,,yokohama,88.55,view
2863,220,,cordiant,42.99,view
1436,2419,,erlit,166.03,view
2809,4064,,yokohama,87.52,view
2835,929,,,8.55,view
2563,4267,,sokolov,128.56,view
789,4268,,bela,1.93,view
2554,1214,electronics.clocks,samsung,151.61,view
2264,986,electronics.smartphone,huawei,130.62,view
2680,4269,furniture.living_room.chair,,489.05,view
2562,76,,okuma,32.18,view
2946,1827,electronics.smartphone,apple,2056.68,view
2817,817,electronics.smartphone,lg,344.9,view
2046,3547,,maxxis,106.05,view
2222,4270,appliances.iron,tefal,154.42,view
1905,3312,,sony,77.22,view
2912,4209,appliances.kitchen.microwave,samsung,102.73,view
1328,3538,,cordiant,42.47,view
2011,4271,,,55.8,view
1434,1670,electronics.smartphone,xiaomi,282.89,view
1834,4272,,force,141.32,view
1914,3905,appliances.kitchen.refrigerators,lg,599.34,view
2839,4273,electronics.audio.headphone,beats,140.03,view
2947,779,electronics.clocks,apple,453.27,view
2948,1986,appliances.kitchen.meat_grinder,bosch,199.49,view
2949,4274,,babyliss,97.79,view
1959,267,,,437.33,view
2950,60,electronics.smartphone,samsung,388.81,view
2668,4275,furniture.bedroom.bed,,66.9,view
2951,1651,,samsung,60.04,view
2608,4014,,bosch,217.4,view
2910,749,computers.notebook,hp,285.51,view
2891,2012,appliances.sewing_machine,janome,169.86,view
1485,4276,,aplus,41.44,view
2594,154,electronics.smartphone,samsung,154.42,cart
2600,914,,kukmara,36.01,view
1807,4277,,gerat,43.63,view
2952,278,electronics.smartphone,samsung,174.76,view
2953,2912,computers.peripherals.printer,samsung,97.79,view
2848,85,appliances.environment.water_heater,ariston,133.82,view
2419,3473,medicine.tools.tonometer,omron,51.43,view
2259,4278,appliances.kitchen.washer,lg,391.9,view
2954,22,electronics.smartphone,xiaomi,197.55,view
2955,890,electronics.smartphone,apple,946.97,view
2455,4208,computers.components.memory,,132.82,view
775,4279,construction.tools.saw,makita,746.9,view
2956,325,,,245.31,view
2655,1554,electronics.smartphone,xiaomi,395.1,view
2611,3890,appliances.kitchen.refrigerators,beko,331.36,view
2559,1675,electronics.smartphone,samsung,154.42,purchase
2957,22,electronics.smartphone,xiaomi,197.55,view
2777,220,,cordiant,42.99,view
2158,4206,,rowenta,59.18,view
1280,3661,electronics.smartphone,xiaomi,509.81,view
2711,4280,,rowenta,41.39,view
1375,4281,construction.tools.welding,fubag,594.1,view
1273,3003,,elenberg,46.3,view
2725,45,electronics.smartphone,samsung,254.82,cart
2872,4210,,,183.27,view
2958,4282,kids.toys,disney,14.29,view
2780,4283,,,17.34,view
2959,451,computers.notebook,acer,437.57,view
2134,784,,rondell,56.6,view
2825,4212,,genesis,39.9,view
2653,1670,electronics.smartphone,xiaomi,282.89,view
2046,3267,,bridgestone,118.41,view
1476,365,electronics.smartphone,xiaomi,241.96,view
1749,571,electronics.smartphone,samsung,614.55,view
2675,3845,,samsung,19.28,view
1793,3226,,,100.13,view
2960,60,electronics.smartphone,samsung,388.81,view
2567,121,electronics.smartphone,oneplus,838.89,view
1984,4284,furniture.bedroom.blanket,alvitek,43.76,view
2961,4285,,energizer,115.54,view
2539,4286,,,40.53,view
1492,4287,appliances.environment.vacuum,xiaomi,486.5,view
2006,4288,appliances.kitchen.hob,hansa,257.12,view
1930,2,furniture.living_room.sofa,,543.1,view
2015,4010,apparel.shoes.keds,asics,72.05,view
2688,3990,auto.accessories.videoregister,ibox,60.23,view
2962,4289,,powertec,952.38,view
2963,4290,,bergner,42.43,view
2964,4291,furniture.universal.light,futura,28.31,view
2285,270,electronics.audio.headphone,apple,189.91,view
2778,4292,electronics.audio.subwoofer,sony,28.31,view
2887,122,,xiaomi,29.51,view
2965,4293,construction.tools.saw,huter,87.49,view
2528,58,electronics.smartphone,samsung,787.18,view
2258,71,electronics.smartphone,samsung,130.76,view
1775,2763,appliances.environment.vacuum,vitek,117.04,view
2732,3947,,bestway,63.88,view
2263,1997,computers.notebook,hp,791.08,view
1434,3101,electronics.smartphone,xiaomi,334.24,view
2966,4294,,bosch,760.11,view
2831,1014,computers.notebook,acer,386.08,view
2155,4231,appliances.environment.air_heater,ballu,35.78,view
2473,2043,,bosch,7.98,view
2967,4285,,energizer,115.54,view
1732,22,electronics.smartphone,xiaomi,197.55,view
2874,4295,,cort,557.54,view
2968,278,electronics.smartphone,samsung,174.76,view
2627,3952,electronics.smartphone,xiaomi,140.85,view
2969,4296,,,39.64,view
1841,692,electronics.smartphone,huawei,963.27,view
2736,4227,electronics.camera.video,xiaomi,128.45,view
2970,4297,,philips,54.03,view
2971,1734,computers.notebook,lenovo,248.62,view
2972,4298,electronics.clocks,,164.74,view
2973,744,electronics.smartphone,huawei,111.82,view
2912,1742,appliances.kitchen.microwave,samsung,126.1,view
2844,4299,,apple,54.03,view
2507,821,electronics.smartphone,apple,360.08,view
2104,4181,,roadx,26.26,view
2839,4300,electronics.audio.headphone,beats,154.19,view
2745,1009,electronics.audio.subwoofer,pride,74.65,view
2666,4159,appliances.environment.air_conditioner,,169.86,view
2532,635,electronics.clocks,samsung,150.95,view
1807,4301,,gerat,44.79,view
1930,2,furniture.living_room.sofa,,543.1,view
2683,4302,,,57.57,view
2775,4230,appliances.kitchen.hob,dauscher,120.96,view
2894,759,apparel.shoes.keds,fassen,64.09,view
2828,4303,electronics.video.tv,tcl,145.15,view
2648,4304,,nexen,100.9,view
2289,4305,,dunlop,131.53,view
1936,71,electronics.smartphone,samsung,130.76,view
753,2660,,janome,213.61,view
1321,4306,kids.swing,,298.03,view
2078,73,,,257.15,view
1793,3226,,,100.13,view
2746,1524,electronics.smartphone,samsung,715.02,view
2974,4307,electronics.video.projector,epson,403.16,view
2916,88,electronics.smartphone,apple,975.57,view
2708,4308,,,385.85,view
2412,1578,appliances.environment.vacuum,xiaomi,205.66,view
689,104,electronics.smartphone,huawei,243.25,view
2975,1017,appliances.environment.vacuum,bosch,105.28,view
2976,624,electronics.smartphone,samsung,871.14,view
2977,4309,sport.bicycle,bafang,1528.69,view
2568,4310,appliances.environment.air_heater,almacom,30.89,view
2015,50,electronics.smartphone,apple,464.13,view
2345,234,electronics.smartphone,samsung,134.42,view
1911,2583,appliances.kitchen.kettle,maxwell,12.61,view
1311,4311,appliances.personal.scales,redmond,17.99,view
2562,76,,okuma,32.18,view
2747,4312,,canon,706.75,view
2978,4313,,triangle,59.2,view
2252,4188,electronics.smartphone,xiaomi,437.59,view
2295,2269,electronics.smartphone,xiaomi,231.64,view
2776,568,,lucente,458.18,view
1456,648,electronics.smartphone,huawei,159.77,view
2979,258,appliances.kitchen.washer,indesit,179.67,view
2546,942,accessories.umbrella,xiaomi,25.48,view
1846,4314,,,278.0,view
2637,312,electronics.smartphone,xiaomi,185.08,view
2371,4204,electronics.smartphone,samsung,1156.79,view
2820,1438,electronics.smartphone,huawei,177.2,view
2835,4315,,,9.01,view
2852,122,,xiaomi,29.51,view
2980,4316,accessories.wallet,picard,63.06,view
2934,3,computers.notebook,lenovo,251.74,view
2347,2789,,vitek,33.44,view
2981,45,electronics.smartphone,samsung,254.82,view
2666,4317,appliances.environment.air_conditioner,oasis,172.98,view
2730,4318,,huter,133.83,view
2937,2214,electronics.smartphone,tp-link,97.56,view
2677,2107,electronics.video.tv,artel,256.89,view
2450,88,electronics.smartphone,apple,975.57,view
2703,4319,electronics.audio.subwoofer,hertz,82.7,view
2826,4320,sport.bicycle,giant,1595.67,view
2455,4321,computers.components.memory,hyperx,127.93,view
2539,703,,erlit,470.85,view
1434,673,electronics.smartphone,xiaomi,360.34,view
2458,1589,electronics.smartphone,samsung,720.46,view
2734,692,electronics.smartphone,huawei,963.27,view
2818,50,electronics.smartphone,apple,464.13,view
2359,2271,,,613.78,view
2871,1438,electronics.smartphone,huawei,177.2,view
2792,465,computers.desktop,hp,439.91,view
2657,3858,,redmond,54.03,view
2982,4322,computers.notebook,dell,797.19,view
2232,4200,furniture.living_room.cabinet,,334.37,view
2223,4323,electronics.clocks,swatch,82.89,view
2788,56,electronics.smartphone,apple,1415.48,view
1029,103,electronics.clocks,apple,617.52,view
1793,4324,,,313.6,view
2637,312,electronics.smartphone,xiaomi,185.08,view
2983,1980,appliances.kitchen.grill,tefal,159.52,view
2555,4325,,nokian,91.38,view
1959,1716,,,257.15,view
2622,874,electronics.smartphone,samsung,746.48,view
2668,4326,furniture.bedroom.bed,,334.37,view
2843,4327,,triangle,39.9,view
2984,4328,furniture.bedroom.bed,chicco,308.86,view
2921,563,electronics.smartphone,samsung,253.36,view
2957,22,electronics.smartphone,xiaomi,197.55,view
1807,4301,,gerat,44.79,view
2401,331,electronics.smartphone,xiaomi,185.71,view
2889,569,,dauscher,483.9,view
1765,4329,,lucente,137.97,view
2663,434,appliances.kitchen.meat_grinder,,55.32,view
2289,4330,,comforser,126.13,view
2898,4192,appliances.kitchen.refrigerators,,184.77,view
2985,274,auto.accessories.player,jvc,46.33,view
2905,2961,electronics.smartphone,samsung,602.07,view
1749,554,electronics.smartphone,samsung,230.89,view
2986,4331,appliances.personal.hair_cutter,scarlett,12.33,view
1659,4332,construction.tools.light,,7.86,view
1156,4333,,calve,7.64,view
1700,350,electronics.video.tv,samsung,368.04,purchase
1830,4032,furniture.living_room.sofa,,543.1,view
1930,3264,furniture.living_room.sofa,,543.1,view
2720,4334,,gf,849.26,view
2987,1681,electronics.smartphone,samsung,1286.75,view
2371,564,electronics.smartphone,samsung,257.15,view
2988,1495,electronics.smartphone,samsung,370.41,view
2850,4120,,nintendo,489.82,view
2963,4335,,,36.08,view
2869,313,,,214.16,view
1316,1844,electronics.smartphone,meizu,101.65,cart
2030,4336,apparel.shoes.keds,crosby,30.86,view
1766,609,electronics.smartphone,xiaomi,234.67,view
2989,600,electronics.clocks,casio,48.62,view
2767,905,,bars,51.48,view
2718,4337,,,1.64,view
2990,4338,appliances.kitchen.washer,indesit,187.88,view
2986,4331,appliances.personal.hair_cutter,scarlett,12.33,view
2991,278,electronics.smartphone,samsung,174.76,view
2229,4339,apparel.shoes,baden,102.71,view
2776,325,,,245.31,view
2992,763,auto.accessories.videoregister,sho-me,142.86,view
2764,4232,computers.notebook,msi,1806.2,view
2993,4340,,continental,123.43,view
2994,3505,,,447.89,view
2995,213,electronics.smartphone,samsung,92.64,view
2617,4214,appliances.kitchen.washer,samsung,630.62,view
2996,3391,,,236.04,view
2633,4127,,,3.59,view
2997,4341,appliances.environment.air_heater,polaris,45.05,view
2998,4342,,,467.91,view
2263,4343,computers.notebook,hp,798.22,view
2835,2260,,,8.73,view
2964,4344,furniture.universal.light,mantra,660.58,view
2465,3966,furniture.living_room.sofa,,437.33,view
2866,141,electronics.smartphone,oppo,179.38,purchase
2658,4260,electronics.audio.headphone,sony,193.03,view
2999,4345,appliances.kitchen.juicer,bosch,151.61,view
1448,4346,construction.tools.drill,p.i.t.,32.66,view
2945,4266,,beko,871.31,view
3000,18,electronics.smartphone,apple,1747.79,view
3001,3020,electronics.smartphone,xiaomi,167.31,view
2259,4278,appliances.kitchen.washer,lg,391.9,view
2934,749,computers.notebook,hp,285.51,view
217,4347,,,67.7,view
896,45,electronics.smartphone,samsung,254.82,view
2559,1675,electronics.smartphone,samsung,154.42,view
2789,2245,auto.accessories.player,,64.35,view
2805,234,electronics.smartphone,samsung,134.42,view
3002,624,electronics.smartphone,samsung,871.14,view
2676,214,electronics.smartphone,bq,42.45,view
3003,2701,,wera,340.99,view
1775,3780,appliances.environment.vacuum,vitek,110.43,view
2530,4348,,tunga,34.75,view
2468,4349,appliances.kitchen.washer,artel,84.17,view
2818,88,electronics.smartphone,apple,975.57,view
1807,4350,,gerat,48.78,view
884,1412,,artel,149.6,view
597,3010,electronics.clocks,garmin,180.16,view
2666,4351,appliances.environment.air_conditioner,tcl,177.61,view
2465,3712,furniture.living_room.sofa,,540.53,view
3004,634,electronics.smartphone,huawei,177.47,view
3005,4352,electronics.video.projector,vivitek,2414.86,view
1678,4353,appliances.kitchen.refrigerators,bosch,609.24,view
2078,2804,furniture.living_room.cabinet,,205.9,view
2653,681,electronics.smartphone,xiaomi,308.63,view
2915,1675,electronics.smartphone,samsung,154.42,view
2834,4354,,luminarc,57.66,view
2872,4155,,,194.6,view
2791,1101,electronics.smartphone,vivo,321.73,view
1233,4355,sport.bicycle,phoenix,205.9,view
3006,610,electronics.smartphone,apple,1052.79,view
3007,1438,electronics.smartphone,huawei,177.2,view
1984,4356,,,36.04,view
3008,4357,,gerat,107.41,view
2455,4321,computers.components.memory,hyperx,127.93,view
2941,4358,electronics.clocks,,257.66,view
3009,1696,,cantra,128.7,view
1730,1943,furniture.bedroom.bed,,307.83,view
1362,2135,,uno,516.46,view
2988,1495,electronics.smartphone,samsung,370.41,view
2680,4359,furniture.living_room.chair,heyner,308.89,view
2908,1014,computers.notebook,acer,386.08,view
1841,628,electronics.smartphone,huawei,278.31,view
2334,4360,appliances.kitchen.blender,redmond,74.39,view
